0,wrd_length,total_char,syl_count,syl_sum,sentiment
"'Father Jove,' I exclaimed, 'and all you other gods who live in everlasting bliss, you have done me a cruel mischief by the sleep into which you have sent me; see what fine work these men of mine have been making in my absence.'","[7, 4, 1, 9, 4, 3, 3, 5, 4, 3, 4, 2, 11, 5, 3, 4, 4, 2, 1, 5, 8, 2, 3, 5, 4, 5, 3, 4, 4, 2, 3, 4, 4, 4, 5, 3, 2, 4, 4, 4, 6, 2, 2, 7]",178,"[2 1 1 2 1 1 1 2 1 1 1 1 4 1 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 2 1 1 2]",55,-0.116893939394
"""Meanwhile Lampetie went straight off to the sun and told him we had been killing his cows, whereon he flew into a great rage, and said to the immortals, 'Father Jove, and all you other gods who live in everlasting bliss, I must have vengeance on the crew of Ulysses' ship: they have had the insolence to kill my cows, which were the one thing I loved to look upon, whether I was going up heaven or down again.","[9, 8, 4, 8, 3, 2, 3, 3, 3, 4, 3, 2, 3, 4, 7, 3, 4, 7, 2, 4, 4, 1, 5, 4, 3, 4, 2, 3, 9, 7, 4, 3, 3, 3, 5, 4, 3, 4, 2, 11, 5, 1, 4, 4, 9, 2, 3, 4, 2, 7, 4, 4, 4, 3, 3, 9, 2, 4, 2, 4, 5, 4, 3, 3, 5, 1, 5, 2, 4, 4, 7, 1, 3, 5, 2, 6, 2, 4, 5]",321,"[3 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 1 1 1 1 1 3 2 1 1 1 1 2 1 1
 1 1 4 1 1 1 1 3 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1
 1 3 1 1 2]",104,0.259301346801
"If they do not square accounts with me about my cows, I will go down to Hades and shine there among the dead.'","[2, 4, 2, 3, 6, 8, 4, 2, 5, 2, 4, 1, 4, 2, 4, 2, 5, 3, 5, 5, 5, 3, 4]",85,[1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2],27,-0.177777777778
"""'Sun,' said Jove, 'go on shining upon us gods and upon mankind over the fruitful earth.","[4, 4, 4, 3, 2, 7, 4, 2, 4, 3, 4, 7, 4, 3, 8, 5]",68,[1 1 1 1 1 2 2 1 1 1 2 2 2 1 2 2],23,0.0
I will shiver their ship into little pieces with a bolt of white lightning as soon as they get out to sea.',"[1, 4, 6, 5, 4, 4, 6, 6, 4, 1, 4, 2, 5, 9, 2, 4, 2, 4, 3, 3, 2, 3]",84,[1 1 2 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2],27,-0.09375
"""I was told all this by Calypso, who said she had heard it from the mouth of Mercury.","[1, 3, 4, 3, 4, 2, 7, 3, 4, 3, 3, 5, 2, 4, 3, 5, 2, 7]",65,[1 1 1 1 1 1 3 1 1 0 1 2 1 1 1 1 1 3],22,0.0
"""As soon as I got down to my ship and to the sea shore I rebuked each one of the men separately, but we could see no way out of it, for the cows were dead already.","[2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 2, 3, 3, 5, 1, 7, 4, 3, 2, 3, 3, 10, 3, 2, 5, 3, 2, 3, 3, 2, 2, 3, 3, 4, 4, 4, 7]",123,[1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4],48,-0.177777777778
"And indeed the gods began at once to show signs and wonders among us, for the hides of the cattle crawled about, and the joints upon the spits began to low like cows, and the meat, whether cooked or raw, kept on making a noise just as cows do.","[3, 6, 3, 4, 5, 2, 4, 2, 4, 5, 3, 7, 5, 2, 3, 3, 5, 2, 3, 6, 7, 5, 3, 3, 6, 4, 3, 5, 5, 2, 3, 4, 4, 3, 3, 4, 7, 6, 2, 3, 4, 2, 6, 1, 5, 4, 2, 4, 2]",189,"[1 1 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 2 1 1 1 1 1 1 2 2
 1 1 1 1 1 2 1 1 1 1 1 1]",58,-0.115384615385
"""For six days my men kept driving in the best cows and feasting upon them, but when Jove the son of Saturn had added a seventh day, the fury of the gale abated; we therefore went on board, raised our masts, spread sail, and put out to sea.","[3, 3, 4, 2, 3, 4, 7, 2, 3, 4, 4, 3, 8, 4, 4, 3, 4, 4, 3, 3, 2, 6, 3, 5, 1, 7, 3, 3, 4, 2, 3, 4, 6, 2, 9, 4, 2, 5, 6, 3, 5, 6, 4, 3, 3, 3, 2, 3]",184,"[1 1 1 1 1 1 2 1 1 1 1 1 3 2 1 1 1 1 1 1 1 2 1 1 1 2 1 1 2 1 1 1 2 1 3 1 1
 1 1 1 1 2 1 1 1 1 1 2]",60,1.0
"As soon as we were well away from the island, and could see nothing but sky and sea, the son of Saturn raised a black cloud over our ship, and the sea grew dark beneath it.","[2, 4, 2, 2, 4, 4, 4, 4, 3, 6, 3, 5, 3, 7, 3, 3, 3, 3, 3, 3, 2, 6, 6, 1, 5, 5, 4, 3, 4, 3, 3, 3, 4, 4, 7, 2]",133,[1 1 1 1 1 1 2 1 1 2 1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 2 1 1 3 1],45,-0.158333333333
"We did not get on much further, for in another moment we were caught by a terrific squall from the West that snapped the forestays of the mast so that it fell aft, while all the ship's gear tumbled about at the bottom of the vessel.","[2, 3, 3, 3, 2, 4, 7, 3, 2, 7, 6, 2, 4, 6, 2, 1, 8, 6, 4, 3, 4, 4, 7, 3, 9, 2, 3, 4, 2, 4, 2, 4, 3, 5, 3, 3, 4, 2, 4, 7, 5, 2, 3, 6, 2, 3, 6]",184,"[1 1 1 1 1 1 2 1 1 3 2 1 1 1 1 1 3 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1
 0 2 1 2 1 1 2 1 1 2]",58,0.0
"The mast fell upon the head of the helmsman in the ship's stern, so that the bones of his head were crushed to pieces, and he fell overboard as though he were diving, with no more life left in him.","[3, 4, 4, 4, 3, 4, 2, 3, 8, 2, 3, 4, 2, 5, 2, 4, 3, 5, 2, 3, 4, 4, 7, 2, 6, 3, 2, 4, 9, 2, 6, 2, 4, 6, 4, 2, 4, 4, 4, 2, 3]",154,"[1 1 1 2 1 2 1 1 2 1 1 1 0 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 3 1 1 1 1 2 1 1 1
 1 1 1 1]",48,-0.15
"""Then Jove let fly with his thunderbolts, and the ship went round and round, and was filled with fire and brimstone as the lightning struck it.","[4, 4, 3, 3, 4, 3, 12, 3, 3, 4, 4, 5, 3, 5, 3, 3, 6, 4, 4, 3, 9, 2, 3, 9, 6, 2]",114,[1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1],30,0.2
"The men all fell into the sea; they were carried about in the water round the ship, looking like so many sea-gulls, but the god presently deprived them of all chance of getting home again.","[3, 3, 3, 4, 4, 3, 3, 4, 4, 7, 5, 2, 3, 5, 5, 3, 4, 7, 4, 2, 4, 9, 3, 3, 3, 9, 8, 4, 2, 3, 6, 2, 7, 4, 5]",150,[1 1 1 1 2 1 2 1 1 2 2 1 1 2 1 1 1 2 1 1 2 3 1 1 1 3 2 1 1 1 1 1 2 1 2],49,0.1
"""I stuck to the ship till the sea knocked her sides from her keel (which drifted about by itself) and struck the mast out of her in the direction of the keel; but there was a backstay of stout ox-thong still hanging about it, and with this I lashed the mast and keel together, and getting astride of them was carried wherever the winds chose to take me.","[1, 5, 2, 3, 4, 4, 3, 3, 7, 3, 5, 4, 3, 4, 5, 7, 5, 2, 6, 3, 6, 3, 4, 3, 2, 3, 2, 3, 9, 2, 3, 4, 3, 5, 3, 1, 8, 2, 5, 8, 5, 7, 5, 2, 3, 4, 4, 1, 6, 3, 4, 3, 4, 8, 3, 7, 7, 2, 4, 3, 7, 8, 3, 5, 5, 2, 4, 2]",279,"[1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 2
 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1 3 1 2 2 1 1 1 2 3 1 1 1 1 1 1]",84,0.0
"""[The gale from the West had now spent its force, and the wind got into the South again, which frightened me lest I should be taken back toor attempting to realise, or to make her readers realise, how the hanging was done, this was of no consequence."
The reader must take her word for it and ask no questions.
"Lord Grimthorpe wrote:  ""I had better send you my ideas about Nausicaa's hanging of the maids (not 'maidens,' of whom Froude wrote so well in his 'Science of History') before I forget it all."
"Luckily for me Liddell & Scott have specially translated most of the doubtful words, referring to this very place."
"""A ship's cable."
"I don't know how big a ship she meant, but it must have been a very small one indeed if its 'cable' could be used to tie tightly round a woman's neck, and still more round a dozen of them 'in a row,' besides being strong enough to hold them and pull them all up."
"""A dozen average women would need the weight and strength of more than a dozen strong heavy men even over the best pulley hung to the roof over them; and the idea of pulling them up by a rope hung anyhow round a pillar [Greek] is absurdly impossible; and how a dozen of them could be hung dangling round one post is a problem which a senior wrangler would be puzzled to answer... She had better have let Telemachus use his sword as he had intended till she changed his mind for him."""
{179} Then they had all been in Ulysses' service over twenty years; perhaps the twelve guilty ones had been engaged more recently.
{180} Translation very doubtful--cf.
"""It."""
xxiv.
598.
"{181} But why could she not at once ask to see the scar, of which Euryclea had told her, or why could not Ulysses have shown it to her?"
{182} The people of Ithaca seem to have been as fond of carping as the Phaeacians were in vi.
"273, etc."
{183} See note {156}.
"Ulysses's bed room does not appear to have been upstairs, nor yet quite within the house."
"Is it possible that it was ""the domed room"" round the outside of which the erring maids were, for aught we have heard to the contrary, still hanging?"
{184} Ulysses bedroom in the mind of the writer is here too apparently down stairs.
"{185} Penelope having been now sufficiently whitewashed, disappears from the poem."
"{186} So practised a washerwoman as our authoress doubtless knew that by this time the web must have become such a wreck that it would have gone to pieces in the wash.  A lady points out to me, just as these sheets are leaving my hands, that no really good needlewoman--no one, indeed, whose work or character was worth consideration--could have endured, no matter for what reason, the unpicking of her day's work, day after day for between three and four years."
"{187} We must suppose Dolius not yet to know that his son Melanthius had been tortured, mutilated, and left to die by Ulysses' orders on the preceding day, and that his daughter Melantho had been hanged."
"Dolius was probably exceptionally simple-minded, and his name was ironical."
So on Mt.
"Eryx I was shown a man who was always called Sonza Malizia or ""Guileless""--he being held exceptionally cunning.          "
noble wife all about it yesterday, and I hate saying the same thing over and over again.""","[3, 4, 2, 2, 3, 3, 4, 2, 2, 3, 1, 4, 3, 2, 4, 5, 4, 3, 1, 4, 3, 3, 4, 5, 4, 3, 5, 2, 9, 3, 1, 4, 6, 3, 4, 5, 4, 3, 4, 5]",139,"[0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 2
 1 2 2]",45,0.03
Book XIII  ULYSSES LEAVES SCHERIA AND RETURNS TO ITHACA.,"[4, 4, 7, 6, 7, 3, 7, 2, 6]",46,[1 1 2 2 3 1 2 1 3],16,0.0
"Thus did he speak, and they all held their peace throughout the covered cloister, enthralled by the charm of his story, till presently Alcinous began to speak.","[4, 3, 2, 5, 3, 4, 3, 4, 5, 5, 10, 3, 7, 8, 10, 2, 3, 5, 2, 3, 5, 4, 9, 8, 5, 2, 5]",129,[1 1 1 2 1 1 1 1 1 2 2 1 2 2 2 1 1 1 1 1 2 1 3 3 2 1 2],40,0.0
"""Ulysses,"" said he, ""now that you have reached my house I doubt not you will get home without further misadventure no matter how much you have suffered in the past.","[7, 4, 2, 3, 4, 3, 4, 7, 2, 5, 1, 5, 3, 3, 4, 3, 4, 7, 7, 12, 2, 6, 3, 4, 3, 4, 8, 2, 3, 4]",129,[2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 4 1 2 1 1 1 1 2 1 1 1],39,-0.0166666666667
"To you others, however, who come here night after night to drink my choicest wine and listen to my bard, I would insist as follows.","[2, 3, 6, 7, 3, 4, 4, 5, 5, 5, 2, 5, 2, 8, 4, 3, 6, 2, 2, 4, 1, 5, 6, 2, 7]",103,[1 1 2 3 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 2],33,0.0
"Our guest has already packed up the clothes, wrought gold, {108} and other valuables which you have brought for his acceptance; let us now, therefore, present him further, each one of us, with a large tripod and a cauldron.","[3, 5, 3, 7, 6, 2, 3, 7, 7, 4, 3, 3, 5, 9, 5, 3, 4, 7, 3, 3, 10, 3, 2, 3, 9, 7, 3, 7, 4, 3, 2, 2, 4, 1, 5, 6, 3, 1, 8]",175,"[1 1 1 4 1 1 1 1 1 1 0 1 2 2 1 1 1 1 1 1 3 1 1 1 3 2 1 2 2 1 1 1 1 1 1 2 1
 1 2]",52,0.0223214285714
"We will recoup ourselves by the levy of a general rate; for private individuals cannot be expected to bear the burden of such a handsome present.""","[2, 4, 6, 9, 2, 3, 4, 2, 1, 7, 4, 3, 7, 11, 3, 3, 2, 8, 2, 4, 3, 6, 2, 4, 1, 8, 7]",118,[1 1 2 2 1 1 2 1 1 3 1 1 2 4 1 1 1 2 1 2 1 2 1 1 1 2 2],41,0.075
"Every one approved of this, and then they went home to bed each in his own abode.","[5, 3, 8, 2, 4, 3, 4, 4, 4, 4, 2, 3, 4, 2, 3, 3, 5]",63,[3 1 2 1 1 1 1 1 1 1 1 0 2 1 1 1 2],21,0.6
"When the child of morning, rosy-fingered Dawn, appeared they hurried down to the ship and brought their cauldrons with them.","[4, 3, 5, 2, 7, 13, 4, 8, 4, 7, 4, 2, 3, 4, 3, 7, 5, 9, 4, 4]",102,[1 1 1 1 2 4 1 3 1 2 1 1 1 1 1 1 1 2 1 1],28,-0.155555555556
Alcinous went on board and saw everything so securely stowed under the ship's benches that nothing could break adrift and injure the rowers.,"[8, 4, 2, 5, 3, 3, 10, 2, 8, 6, 5, 3, 4, 2, 7, 4, 7, 5, 5, 6, 3, 6, 3, 6]",117,[3 1 1 1 1 1 4 1 4 1 2 1 1 0 1 1 2 1 2 2 1 2 1 2],37,0.4
"Then they went to the house of Alcinous to get dinner, and he sacrificed a bull for them in honour of Jove who is the lord of all.","[4, 4, 4, 2, 3, 5, 2, 8, 2, 3, 6, 3, 2, 10, 1, 4, 3, 4, 2, 6, 2, 4, 3, 2, 3, 4, 2, 3]",101,[1 1 1 1 1 1 1 3 1 1 2 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1],34,0.0
"They set the steaks to grill and made an excellent dinner, after which the inspired bard, Demodocus, who was a favourite with every one, sang to them; but Ulysses kept on turning his eyes towards the sun, as though to hasten his setting, for he was longing to be on his way.","[4, 3, 3, 6, 2, 5, 3, 4, 2, 9, 6, 5, 5, 3, 8, 4, 9, 3, 3, 1, 9, 4, 5, 3, 4, 2, 4, 3, 7, 4, 2, 7, 3, 4, 7, 3, 3, 2, 6, 2, 6, 3, 7, 3, 2, 3, 7, 2, 2, 2, 3, 3]",215,"[1 1 1 2 1 1 1 1 1 3 2 2 1 1 2 1 4 1 1 1 3 1 3 1 1 1 1 1 2 1 1 2 1 0 2 1 1
 1 1 1 2 1 2 1 1 1 2 1 1 1 1 1]",70,1.0
"As one who has been all day ploughing a fallow field with a couple of oxen keeps thinking about his supper and is glad when night comes that he may go and get it, for it is all his legs can do to carry him, even so did Ulysses rejoice when the sun went down, and he at once said to the Phaeacians, addressing himself more particularly to King Alcinous:  ""Sir, and all of you, farewell.","[2, 3, 3, 3, 4, 3, 3, 9, 1, 6, 5, 4, 1, 6, 2, 4, 5, 8, 5, 3, 6, 3, 2, 4, 4, 5, 5, 4, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 4, 3, 2, 2, 5, 3, 4, 2, 3, 7, 7, 4, 3, 3, 4, 4, 3, 2, 2, 4, 4, 2, 3, 10, 10, 7, 4, 12, 2, 4, 8, 3, 3, 3, 2, 3, 8]",300,"[1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 2 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 4 3 2 1 5 1 1 3 1 1 1 1
 1 3]",101,0.252777777778
"Make your drink-offerings and send me on my way rejoicing, for you have fulfilled my heart's desire by giving me an escort, and making me presents, which heaven grant that I may turn to good account; may I find my admirable wife living in peace among friends, {109} and may you whom I leave behind me give satisfaction to your wives and children; {110} may heaven vouchsafe you every good grace, and may no evil thing come among your people.""","[4, 4, 15, 3, 4, 2, 2, 2, 3, 9, 3, 3, 4, 9, 2, 5, 2, 6, 2, 6, 2, 2, 6, 3, 6, 2, 8, 5, 6, 5, 4, 1, 3, 4, 2, 4, 7, 3, 1, 4, 2, 9, 4, 6, 2, 5, 5, 7, 3, 3, 3, 3, 4, 1, 5, 6, 2, 4, 12, 2, 4, 5, 3, 8, 3, 3, 6, 9, 3, 5, 4, 5, 3, 3, 2, 4, 5, 4, 5, 4, 6]",350,"[1 1 4 1 1 1 1 1 1 3 1 1 1 2 1 2 0 2 1 2 1 1 2 1 2 1 2 1 3 1 1 1 1 1 1 1 2
 1 1 1 1 3 1 2 1 2 2 2 0 1 1 1 1 1 2 2 1 1 4 1 1 1 1 2 0 1 3 2 1 3 1 1 1 1
 1 2 1 1 2 1 1]",112,0.375
Thus did he speak.,"[4, 3, 2, 5]",14,[1 1 1 2],5,0.0
His hearers all of them approved his saying and agreed that he should have his escort inasmuch as he had spoken reasonably.,"[3, 7, 3, 2, 4, 8, 3, 6, 3, 6, 4, 2, 6, 4, 3, 6, 8, 2, 2, 3, 6, 10]",101,[1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 2 3 1 1 1 2 5],33,0.2
"Alcinous therefore said to his servant, ""Pontonous, mix some wine and hand it round to everybody, that we may offer a prayer to father Jove, and speed our guest upon his way.""","[8, 9, 4, 2, 3, 7, 9, 3, 4, 4, 3, 4, 2, 5, 2, 9, 4, 2, 3, 5, 1, 6, 2, 6, 4, 3, 5, 3, 5, 4, 3, 3]",137,[3 3 1 1 1 2 3 1 1 1 1 1 1 1 1 5 1 1 1 2 1 1 1 2 1 1 0 1 1 2 1 1],45,-0.2
"Pontonous mixed the wine and handed it to every one in turn; the others each from his own seat made a drink-offering to the blessed gods that live in heaven, but Ulysses rose and placed the double cup in the hands of queen Arete.","[9, 5, 3, 4, 3, 6, 2, 2, 5, 3, 2, 4, 3, 6, 4, 4, 3, 3, 4, 4, 1, 14, 2, 3, 7, 4, 4, 4, 2, 6, 3, 7, 4, 3, 6, 3, 6, 3, 2, 3, 5, 2, 5, 5]",183,"[3 1 1 1 1 1 1 1 3 1 1 1 1 2 2 1 1 1 2 1 1 4 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1
 1 1 1 1 1 1 2]",58,0.267272727273
"""Farewell, queen,"" said he, ""henceforward and for ever, till age and death, the common lot of mankind, lay their hands upon you.","[8, 5, 4, 2, 12, 3, 3, 4, 4, 3, 3, 5, 3, 6, 3, 2, 7, 3, 5, 5, 4, 3]",97,[3 1 1 1 4 1 1 2 1 1 1 2 1 2 1 1 2 1 1 1 2 1],32,-0.3
"I now take my leave; be happy in this house with your children, your people, and with king Alcinous.""","[1, 3, 4, 2, 5, 2, 5, 2, 4, 5, 4, 4, 8, 4, 6, 3, 4, 4, 8]",78,[1 1 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1 3],24,0.8
"As he spoke he crossed the threshold, and Alcinous sent a man to conduct him to his ship and to the sea shore.","[2, 2, 5, 2, 7, 3, 9, 3, 8, 4, 1, 3, 2, 7, 3, 2, 3, 4, 3, 2, 3, 3, 5]",86,[1 1 1 1 1 1 2 1 3 1 1 1 1 2 1 1 1 1 1 1 1 2 1],28,0.0
"Arete also sent some maidservants with him--one with a clean shirt and cloak, another to carry his strong box, and a third with corn and wine.","[5, 4, 4, 4, 12, 4, 3, 3, 4, 1, 5, 5, 3, 5, 7, 2, 5, 3, 6, 3, 3, 1, 5, 4, 4, 3, 4]",112,[2 2 1 1 3 1 1 1 1 1 2 1 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1],35,0.266666666667
"When they got to the water side the crew took these things and put them on board, with all the meat and drink; but for Ulysses they spread a rug and a linen sheet on deck that he might sleep soundly in the stern of the ship.","[4, 4, 3, 2, 3, 5, 4, 3, 4, 4, 5, 6, 3, 3, 4, 2, 5, 4, 3, 3, 4, 3, 5, 3, 3, 7, 4, 6, 1, 3, 3, 1, 5, 5, 2, 4, 4, 2, 5, 5, 7, 2, 3, 5, 2, 3, 4]",175,"[1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 2 1 1 1 1 2 1 1 1 1
 1 1 1 2 1 1 1 1 1 1]",53,0.4
"Then he too went on board and lay down without a word, but the crew took every man his place and loosed the hawser from the pierced stone to which it had been bound.","[4, 2, 3, 4, 2, 5, 3, 3, 4, 7, 1, 4, 3, 3, 4, 4, 5, 3, 3, 5, 3, 6, 3, 6, 4, 3, 7, 5, 2, 5, 2, 3, 4, 5]",130,[1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1],39,-0.155555555556
"Thereon, when they began rowing out to sea, Ulysses fell into a deep, sweet, and almost deathlike slumber.","[7, 4, 4, 5, 6, 3, 2, 3, 7, 4, 4, 1, 4, 5, 3, 6, 9, 7]",84,[2 1 1 2 2 1 1 2 2 1 2 1 1 1 1 2 3 2],28,0.175
{111}  The ship bounded forward on her way as a four in hand chariot flies over the course when the horses feel the whip.,"[3, 3, 4, 7, 7, 2, 3, 3, 2, 1, 4, 2, 4, 7, 5, 4, 3, 6, 4, 3, 6, 4, 3, 4]",94,[0 1 1 1 2 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1],26,0.0
"Her prow curvetted as it were the neck of a stallion, and a great wave of dark blue water seethed in her wake.","[3, 4, 9, 2, 2, 4, 3, 4, 2, 1, 8, 3, 1, 5, 4, 2, 4, 4, 5, 7, 2, 3, 4]",86,[1 1 2 1 1 1 1 1 1 1 2 1 1 2 1 1 1 0 2 1 1 1 1],26,0.216666666667
"She held steadily on her course, and even a falcon, swiftest of all birds, could not have kept pace with her.","[3, 4, 8, 2, 3, 6, 3, 4, 1, 6, 8, 2, 3, 5, 5, 3, 4, 4, 4, 4, 3]",85,[0 1 4 1 1 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1],26,0.166666666667
"Thus, then, she cut her way through the water, carrying one who was as cunning as the gods, but who was now sleeping peacefully, forgetful of all that he had suffered both on the field of battle and by the waves of the weary sea.","[4, 4, 3, 3, 3, 3, 7, 3, 5, 8, 3, 3, 3, 2, 7, 2, 3, 4, 3, 3, 3, 3, 8, 10, 9, 2, 3, 4, 2, 3, 8, 4, 2, 3, 5, 2, 6, 3, 2, 3, 5, 2, 3, 5, 3]",179,"[1 1 0 1 1 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 2 5 3 1 1 1 1 1 2 1 1 1 2 1 1
 1 1 1 1 1 1 3 2]",59,-0.05
"When the bright star that heralds the approach of dawn began to show, the ship drew near to land.","[4, 3, 6, 4, 4, 7, 3, 8, 2, 4, 5, 2, 4, 3, 4, 4, 4, 2, 4]",77,[1 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 2 1 1],23,0.4
"{112} Now there is in Ithaca a haven of the old merman Phorcys, which lies between two points that break the line of the sea and shut the harbour in.","[3, 3, 5, 2, 2, 6, 1, 5, 2, 3, 3, 6, 7, 5, 4, 7, 3, 6, 4, 5, 3, 4, 2, 3, 3, 3, 4, 3, 7, 2]",116,[0 1 1 1 1 3 1 2 1 1 1 2 2 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 2 1],38,0.1
"These shelter it from the storms of wind and sea that rage outside, so that, when once within it, a ship may lie without being even moored.","[5, 7, 2, 4, 3, 6, 2, 4, 3, 3, 4, 4, 7, 2, 4, 4, 4, 6, 2, 1, 4, 3, 3, 7, 5, 4, 6]",109,[1 2 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1 1 1 1 1 2 1 2 1],33,0.0
"At the head of this harbour there is a large olive tree, and at no great distance a fine overarching cavern sacred to the nymphs who are called Naiads.","[2, 3, 4, 2, 4, 7, 5, 2, 1, 5, 5, 4, 3, 2, 2, 5, 8, 1, 4, 11, 6, 6, 2, 3, 6, 3, 3, 6, 6]",121,[1 1 2 1 1 2 1 1 1 1 2 1 1 1 1 2 2 1 1 4 2 1 1 1 1 1 1 1 2],39,0.0769841269841
"{113} There are mixing bowls within it and wine-jars of stone, and the bees hive there.","[3, 5, 3, 6, 5, 6, 2, 3, 9, 2, 5, 3, 3, 4, 4, 5]",68,[0 1 1 2 1 2 1 1 3 1 1 1 1 0 1 1],18,0.0
"Moreover, there are great looms of stone on which the nymphs weave their robes of sea purple--very curious to see--and at all times there is water within it.","[8, 5, 3, 5, 5, 2, 5, 2, 5, 3, 6, 5, 5, 5, 2, 3, 6, 4, 7, 2, 3, 3, 2, 3, 5, 5, 2, 5, 6, 2]",124,[3 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2 1 1 1 1 1 1 1 1 2 2 1],39,0.35
"It has two entrances, one facing North by which mortals can go down into the cave, while the other comes from the South and is more mysterious; mortals cannot possibly get in by it, it is the way taken by the gods.","[2, 3, 3, 9, 3, 6, 5, 2, 5, 7, 3, 2, 4, 4, 3, 4, 5, 3, 5, 5, 4, 3, 5, 3, 2, 4, 10, 7, 3, 3, 8, 3, 2, 2, 2, 2, 2, 3, 3, 5, 2, 3, 4]",168,"[1 1 1 2 1 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 3 2 1 1 3 1 1 1 1 1 1
 1 1 2 1 1 1]",54,0.0438888888889
"Into this harbour, then, they took their ship, for they knew the place.","[4, 4, 7, 4, 4, 4, 5, 4, 3, 4, 4, 3, 5]",55,[2 1 2 1 1 1 1 1 1 1 1 1 1],15,0.0
"{114} She had so much way upon her that she ran half her own length on to the shore; {115} when, however, they had landed, the first thing they did was to lift Ulysses with his rug and linen sheet out of the ship, and lay him down upon the sand still fast asleep.","[3, 3, 3, 2, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 6, 2, 2, 3, 5, 3, 4, 7, 4, 3, 6, 3, 5, 5, 4, 3, 3, 2, 4, 7, 4, 3, 3, 3, 5, 5, 3, 2, 3, 4, 3, 3, 3, 4, 4, 3, 4, 5, 4, 6]",200,"[0 0 1 1 1 1 2 1 1 0 1 1 1 1 1 1 1 1 1 0 1 3 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1
 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2]",57,0.15462962963
Then they took out the presents which Minerva had persuaded the Phaeacians to give him when he was setting out on his voyage homewards.,"[4, 4, 4, 3, 3, 8, 5, 7, 3, 9, 3, 10, 2, 4, 3, 4, 2, 3, 7, 3, 2, 3, 6, 9]",111,[1 1 1 1 1 2 1 3 1 2 1 4 1 1 1 1 1 1 2 1 1 1 2 3],35,0.0
"They put these all together by the root of the olive tree, away from the road, for fear some passer by {116} might come and steal them before Ulysses awoke; and then they made the best of their way home again.","[4, 3, 5, 3, 8, 2, 3, 4, 2, 3, 5, 4, 4, 4, 3, 4, 3, 4, 4, 6, 2, 3, 5, 4, 3, 5, 4, 6, 7, 5, 3, 4, 4, 4, 3, 4, 2, 5, 3, 4, 5]",163,"[1 1 1 1 3 1 1 1 1 1 2 1 2 1 1 1 1 2 1 2 1 0 1 1 1 2 1 2 2 2 1 1 1 1 1 1 1
 1 1 1 2]",51,1.0
