0,wrd_length,total_char,syl_count,syl_sum,sentiment
"And after came all saints and martyrs, virgins and confessors: S. Cyr and S. Isidore Arator and S. James the Less and S. Phocas of Sinope and S. Julian Hospitator and S. Felix de Cantalice and S. Simon Stylites and S. Stephen Protomartyr and S. John of God and S. Ferreol and S. Leugarde and S. Theodotus and S. Vulmar and S. Richard and S. Vincent de Paul and S. Martin of Todi and S. Martin of Tours and S. Alfred and S. Joseph and S. Denis and S. Cornelius and S. Leopold and S. Bernard and S. Terence and S. Edward and S. Owen Caniculus and S. Anonymous and S. Eponymous and S. Pseudonymous and S. Homonymous and S. Paronymous and S. Synonymous and S. Laurence O'Toole and S. James of Dingle and Compostella and S. Columcille and S. Columba and S. Celestine and S. Colman and S. Kevin and S. Brendan and S. Frigidian and S. Senan and S. Fachtna and S. Columbanus and S. Gall and S. Fursey and S. Fintan and S. Fiacre and S. John Nepomuc and S. Thomas Aquinas and S. Ives of Brittany and S. Michan and S. Herman-Joseph and the three patrons of holy youth S. Aloysius Gonzaga and S. Stanislaus Kostka and S. John Berchmans and the saints Gervasius, Servasius and Bonifacius and S. Bride and S. Kieran and S. Canice of Kilkenny and S. Jarlath of Tuam and S. Finbarr and S. Pappin of Ballymun and Brother Aloysius Pacificus and Brother Louis Bellicosus and the saints Rose of Lima and of Viterbo and S. Martha of Bethany and S. Mary of Egypt and S. Lucy and S. Brigid and S. Attracta and S. Dympna and S. Ita and S. Marion Calpensis and the Blessed Sister Teresa of the Child Jesus and S. Barbara and S. Scholastica and S. Ursula with eleven thousand virgins.","[3, 5, 4, 3, 6, 3, 7, 7, 3, 10, 1, 3, 3, 1, 7, 6, 3, 1, 5, 3, 4, 3, 1, 6, 2, 6, 3, 1, 6, 10, 3, 1, 5, 2, 9, 3, 1, 5, 8, 3, 1, 7, 11, 3, 1, 4, 2, 3, 3, 1, 7, 3, 1, 8, 3, 1, 9, 3, 1, 6, 3, 1, 7, 3, 1, 7, 2, 4, 3, 1, 6, 2, 4, 3, 1, 6, 2, 5, 3, 1, 6, 3, 1, 6, 3, 1, 5, 3, 1, 9, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 6, 3, 1, 4, 9, 3, 1, 9, 3, 1, 9, 3, 1, 12, 3, 1, 10, 3, 1, 10, 3, 1, 10, 3, 1, 8, 7, 3, 1, 5, 2, 6, 3, 11, 3, 1, 10, 3, 1, 7, 3, 1, 9, 3, 1, 6, 3, 1, 5, 3, 1, 7, 3, 1, 9, 3, 1, 5, 3, 1, 7, 3, 1, 10, 3, 1, 4, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 4, 7, 3, 1, 6, 7, 3, 1, 4, 2, 8, 3, 1, 6, 3, 1, 13, 3, 3, 5, 7, 2, 4, 5, 1, 8, 7, 3, 1, 10, 6, 3, 1, 4, 9, 3, 3, 6, 9, 9, 3, 10, 3, 1, 5, 3, 1, 6, 3, 1, 6, 2, 8, 3, 1, 7, 2, 4, 3, 1, 7, 3, 1, 6, 2, 8, 3, 7, 8, 9, 3, 7, 5, 10, 3, 3, 6, 4, 2, 4, 3, 2, 7, 3, 1, 6, 2, 7, 3, 1, 4, 2, 5, 3, 1, 4, 3, 1, 6, 3, 1, 8, 3, 1, 6, 3, 1, 3, 3, 1, 6, 9, 3, 3, 7, 6, 6, 2, 3, 5, 5, 3, 1, 7, 3, 1, 11, 3, 1, 6, 4, 6, 8, 7]",1270,"[1 2 1 1 1 1 2 2 1 3 0 1 1 0 3 3 1 0 1 1 1 1 0 2 1 2 1 0 3 4 1 0 2 1 3 1 0
 2 2 1 0 2 4 1 0 1 1 1 1 0 2 1 0 2 1 0 3 1 0 2 1 0 2 1 0 2 1 1 1 0 2 1 2 1
 0 2 1 1 1 0 1 1 0 2 1 0 2 1 0 3 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 4 1 0 4 1 0
 4 1 0 4 1 0 4 1 0 4 1 0 4 1 0 2 2 1 0 1 1 1 1 4 1 0 3 1 0 3 1 0 3 1 0 2 1
 0 2 1 0 2 1 0 4 1 0 2 1 0 2 1 0 4 1 0 1 1 0 2 1 0 2 1 0 2 1 0 1 3 1 0 2 3
 1 0 1 1 3 1 0 2 1 0 4 1 1 1 2 1 2 1 0 3 3 1 0 3 2 1 0 1 2 1 1 1 3 3 1 4 1
 0 1 1 0 3 1 0 2 1 3 1 0 2 1 1 1 0 2 1 0 2 1 3 1 2 3 4 1 2 1 4 1 1 1 1 1 2
 1 1 3 1 0 2 1 3 1 0 2 1 2 1 0 2 1 0 2 1 0 3 1 0 2 1 0 2 1 0 2 3 1 1 1 2 3
 1 1 1 2 1 0 3 1 0 4 1 0 3 1 3 2 2]",410,0.216666666667
"And all came with nimbi and aureoles and gloriae, bearing palms and harps and swords and olive crowns, in robes whereon were woven the blessed symbols of their efficacies, inkhorns, arrows, loaves, cruses, fetters, axes, trees, bridges, babes in a bathtub, shells, wallets, shears, keys, dragons, lilies, buckshot, beards, hogs, lamps, bellows, beehives, soupladles, stars, snakes, anvils, boxes of vaseline, bells, crutches, forceps, stags' horns, watertight boots, hawks, millstones, eyes on a dish, wax candles, aspergills, unicorns.","[3, 3, 4, 4, 5, 3, 8, 3, 7, 7, 5, 3, 5, 3, 6, 3, 5, 6, 2, 5, 7, 4, 5, 3, 7, 7, 2, 5, 10, 8, 6, 6, 6, 7, 4, 5, 7, 5, 2, 1, 7, 6, 7, 6, 4, 7, 6, 8, 6, 4, 5, 7, 8, 10, 5, 6, 6, 5, 2, 8, 5, 8, 7, 5, 5, 10, 5, 5, 10, 4, 2, 1, 4, 3, 7, 10, 8]",419,"[1 1 1 1 2 1 2 1 2 3 1 1 1 1 1 1 2 1 1 1 2 1 2 1 1 2 1 1 4 2 2 1 1 2 1 0 1
 1 1 1 2 1 2 2 1 2 2 2 2 1 1 2 2 2 1 1 2 1 1 3 1 1 2 1 1 3 1 1 2 0 1 1 1 1
 1 3 3]",111,0.0
"And as they wended their way by Nelson's Pillar, Henry street, Mary street, Capel street, Little Britain street chanting the introit in _Epiphania Domini_ which beginneth _Surge, illuminare_ and thereafter most sweetly the gradual _Omnes_ which saith _de Saba venient_ they did divers wonders such as casting out devils, raising the dead to life, multiplying fishes, healing the halt and the blind, discovering various articles which had been mislaid, interpreting and fulfilling the scriptures, blessing and prophesying.","[3, 2, 4, 6, 5, 3, 2, 6, 2, 6, 5, 6, 4, 6, 5, 6, 6, 7, 6, 8, 3, 7, 2, 9, 6, 5, 9, 5, 10, 3, 10, 4, 7, 3, 7, 5, 5, 5, 2, 4, 7, 4, 3, 6, 7, 4, 2, 7, 3, 6, 7, 3, 4, 2, 4, 11, 6, 7, 3, 4, 3, 3, 5, 11, 7, 8, 5, 3, 4, 7, 12, 3, 10, 3, 10, 8, 3, 11]",425,"[1 1 1 1 1 1 1 2 0 2 2 1 2 1 2 1 1 2 1 2 1 2 1 5 3 1 3 1 4 1 4 1 2 1 2 1 1
 1 1 2 3 1 1 2 2 1 1 2 1 2 2 1 2 1 1 3 1 3 1 1 1 1 1 4 2 2 1 1 1 2 4 1 3 1
 2 2 1 3]",129,-0.00535714285714
"And last, beneath a canopy of cloth of gold came the reverend Father O'Flynn attended by Malachi and Patrick.","[3, 4, 7, 1, 6, 2, 5, 2, 4, 4, 3, 8, 6, 7, 8, 2, 7, 3, 7]",89,[1 1 3 1 3 1 1 1 1 1 1 3 2 2 2 1 3 1 2],31,0.0
"And when the good fathers had reached the appointed place, the house of Bernard Kiernan and Co, limited, 8, 9 and 10 little Britain street, wholesale grocers, wine and brandy shippers, licensed fo the sale of beer, wine and spirits for consumption on the premises, the celebrant blessed the house and censed the mullioned windows and the groynes and the vaults and the arrises and the capitals and the pediments and the cornices and the engrailed arches and the spires and the cupolas and sprinkled the lintels thereof with blessed water and prayed that God might bless that house as he had blessed the house of Abraham and Isaac and Jacob and make the angels of His light to inhabit therein.","[3, 4, 3, 4, 7, 3, 7, 3, 9, 5, 3, 5, 2, 7, 7, 3, 2, 7, 1, 1, 3, 2, 6, 7, 6, 9, 7, 4, 3, 6, 8, 8, 2, 3, 4, 2, 4, 4, 3, 7, 3, 11, 2, 3, 8, 3, 9, 7, 3, 5, 3, 6, 3, 9, 7, 3, 3, 7, 3, 3, 6, 3, 3, 7, 3, 3, 8, 3, 3, 9, 3, 3, 8, 3, 3, 9, 6, 3, 3, 6, 3, 3, 7, 3, 9, 3, 7, 7, 4, 7, 5, 3, 6, 4, 3, 5, 5, 4, 5, 2, 2, 3, 7, 3, 5, 2, 7, 3, 5, 3, 5, 3, 4, 3, 6, 2, 3, 5, 2, 7, 7]",562,"[1 1 1 1 2 1 2 1 2 1 1 1 1 2 3 1 1 2 0 0 1 0 1 2 1 3 2 1 1 2 2 2 1 1 1 1 1
 1 1 2 1 3 1 1 2 1 3 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2 1 1 3 1 1 3 1 1 2 1
 1 2 1 1 1 1 1 1 3 1 1 1 2 2 1 1 2 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 2
 1 1 1 2 1 1 1 1 3 2]",159,0.210267857143
And entering he blessed the viands and the beverages and the company of all the blessed answered his prayers.,"[3, 8, 2, 7, 3, 6, 3, 3, 9, 3, 3, 7, 2, 3, 3, 7, 8, 3, 7]",90,[1 3 1 1 1 2 1 1 3 1 1 3 1 1 1 1 2 1 1],27,0.0
"--_Adiutorium nostrum in nomine Domini._  --_Qui fecit coelum et terram._  --_Dominus vobiscum._  --_Et cum spiritu tuo._  And he laid his hands upon that he blessed and gave thanks and he prayed and they all with him prayed:  --_Deus, cuius verbo sanctificantur omnia, benedictionem tuam effunde super creaturas istas: et praesta ut quisquis eis secundum legem et voluntatem Tuam cum gratiarum actione usus fuerit per invocationem sanctissimi nominis Tui corporis sanitatem et animae tutelam Te auctore percipiat per Christum Dominum nostrum._  --And so say all of us, says Jack.","[10, 7, 2, 6, 6, 3, 5, 6, 2, 6, 7, 8, 2, 3, 7, 3, 3, 2, 4, 3, 5, 4, 4, 2, 7, 3, 4, 6, 3, 2, 6, 3, 4, 3, 4, 3, 6, 4, 5, 5, 14, 5, 13, 4, 7, 5, 9, 5, 2, 7, 2, 8, 3, 8, 5, 2, 10, 4, 3, 9, 7, 4, 6, 3, 12, 11, 7, 3, 8, 9, 2, 6, 7, 2, 7, 9, 3, 8, 7, 7, 3, 2, 3, 3, 2, 2, 4, 4]",454,"[4 2 1 2 3 1 2 2 1 2 3 3 1 1 3 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
 1 1 2 5 3 5 1 2 2 4 2 1 2 1 2 1 3 2 1 4 1 1 4 2 2 2 1 5 4 3 1 3 4 1 2 3 1
 2 4 1 2 3 2 1 1 1 1 1 1 1 1]",159,0.266666666667
"--Thousand a year, Lambert, says Crofton or Crawford.","[8, 1, 4, 7, 4, 7, 2, 8]",41,[2 1 2 2 1 2 1 2],13,0.0
"--Right, says Ned, taking up his John Jameson.","[5, 4, 3, 6, 2, 3, 4, 7]",34,[1 1 0 2 1 1 1 3],10,0.285714285714
And butter for fish.,"[3, 6, 3, 4]",16,[1 2 1 1],5,0.0
I was just looking around to see who the happy thought would strike when be damned but in he comes again letting on to be in a hell of a hurry.,"[1, 3, 4, 7, 6, 2, 3, 3, 3, 5, 7, 5, 6, 4, 2, 6, 3, 2, 2, 5, 5, 7, 2, 2, 2, 2, 1, 4, 2, 1, 5]",112,[1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2],37,0.8
"--I was just round at the courthouse, says he, looking for you.","[1, 3, 4, 5, 2, 3, 10, 4, 2, 7, 3, 3]",47,[1 1 1 1 1 1 2 1 1 2 1 1],14,-0.2
"I hope I'm not...  --No, says Martin, we're ready.","[1, 4, 1, 2, 3, 2, 4, 6, 2, 3, 5]",33,[1 1 1 0 1 1 1 2 1 0 3],12,0.2
Courthouse my eye and your pockets hanging down with gold and silver.,"[10, 2, 3, 3, 4, 7, 7, 4, 4, 4, 3, 6]",57,[2 1 0 1 1 2 2 1 1 1 1 2],15,-0.155555555556
Mean bloody scut.,"[4, 6, 4]",14,[2 2 1],5,-0.55625
Stand us a drink itself.,"[5, 2, 1, 5, 6]",19,[1 1 1 1 2],6,0.0
Devil a sweet fear!,"[5, 1, 5, 4]",15,[2 1 1 2],6,0.4375
There's a jew for you!,"[5, 2, 1, 3, 3, 3]",17,[1 0 1 1 1 1],5,0.0
All for number one.,"[3, 3, 6, 3]",15,[1 1 2 1],5,0.0
Cute as a shithouse rat.,"[4, 2, 1, 9, 3]",19,[1 1 1 2 1],6,0.5
Hundred to five.,"[7, 2, 4]",13,[1 1 1],3,0.0
"--Don't tell anyone, says the citizen,  --Beg your pardon, says he.","[2, 3, 4, 6, 4, 3, 7, 3, 4, 6, 4, 2]",48,[1 0 1 2 1 1 3 1 1 2 1 1],15,0.0
"--Come on boys, says Martin, seeing it was looking blue.","[4, 2, 4, 4, 6, 6, 2, 3, 7, 4]",42,[1 1 1 1 2 1 1 1 2 0],11,0.0
Come along now.,"[4, 5, 3]",12,[1 2 1],4,0.0
"--Don't tell anyone, says the citizen, letting a bawl out of him.","[2, 3, 4, 6, 4, 3, 7, 7, 1, 4, 3, 2, 3]",49,[1 0 1 2 1 1 3 2 1 1 1 1 1],16,0.0
It's a secret.,"[2, 2, 1, 6]",11,[1 0 1 2],4,-0.4
And the bloody dog woke up and let a growl.,"[3, 3, 6, 3, 4, 2, 3, 3, 1, 5]",33,[1 1 2 1 1 1 1 1 1 1],11,-0.8
"--Bye bye all, says Martin.","[3, 3, 3, 4, 6]",19,[0 0 1 1 2],4,0.0
"And he got them out as quick as he could, Jack Power and Crofton or whatever you call him and him in the middle of them letting on to be all at sea and up with them on the bloody jaunting car.","[3, 2, 3, 4, 3, 2, 5, 2, 2, 5, 4, 5, 3, 7, 2, 8, 3, 4, 3, 3, 3, 2, 3, 6, 2, 4, 7, 2, 2, 2, 3, 2, 3, 3, 2, 4, 4, 2, 3, 6, 8, 3]",149,"[1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1
 1 1 2 2 1]",50,-0.155555555556
"---Off with you, says  Martin to the jarvey.","[3, 4, 3, 4, 6, 2, 3, 6]",31,[1 1 1 1 2 1 1 2],10,0.0
"The milkwhite dolphin tossed his mane and, rising in the golden poop the helmsman spread the bellying sail upon the wind and stood off forward with all sail set, the spinnaker to larboard.","[3, 9, 7, 6, 3, 4, 3, 6, 2, 3, 6, 4, 3, 8, 6, 3, 8, 4, 4, 3, 4, 3, 5, 3, 7, 4, 3, 4, 3, 3, 9, 2, 8]",153,[1 2 2 1 1 1 1 2 1 1 2 1 1 2 2 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1 3 1 2],45,0.3
"A many comely nymphs drew nigh to starboard and to larboard and, clinging to the sides of the noble bark, they linked their shining forms as doth the cunning wheelwright when he fashions about the heart of his wheel the equidistant rays whereof each one is sister to another and he binds them all with an outer ring and giveth speed to the feet of men whenas they ride to a hosting or contend for the smile of ladies fair.","[1, 4, 6, 6, 4, 4, 2, 9, 3, 2, 8, 3, 8, 2, 3, 5, 2, 3, 5, 4, 4, 6, 5, 7, 5, 2, 4, 3, 7, 11, 4, 2, 8, 5, 3, 5, 2, 3, 5, 3, 11, 4, 7, 4, 3, 2, 6, 2, 7, 3, 2, 5, 4, 3, 4, 2, 5, 4, 3, 6, 5, 2, 3, 4, 2, 3, 6, 4, 4, 2, 1, 7, 2, 7, 3, 3, 5, 2, 6, 4]",340,"[1 2 3 1 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 1 2 2 1 2 1
 1 1 1 4 1 2 2 1 1 2 1 3 1 1 1 1 1 1 1 2 1 1 2 0 1 1 1 1 1 2 1 1 1 1 2 1 2
 1 1 1 1 2 1]",105,0.42
"Even so did they come and set them, those willing nymphs, the undying sisters.","[4, 2, 3, 4, 4, 3, 3, 4, 5, 7, 6, 3, 7, 7]",62,[2 1 1 1 1 1 1 1 1 2 1 1 2 2],18,0.25
"And they laughed, sporting in a circle of their foam: and the bark clave the waves.","[3, 4, 7, 8, 2, 1, 6, 2, 5, 4, 3, 3, 4, 5, 3, 5]",65,[1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1],17,0.7
"But begob I was just lowering the heel of the pint when I saw the citizen getting up to waddle to the door, puffing and blowing with the dropsy, and he cursing the curse of Cromwell on him, bell, book and candle in Irish, spitting and spatting out of him and Joe and little Alf round him like a leprechaun trying to peacify him.","[3, 5, 1, 3, 4, 8, 3, 4, 2, 3, 4, 4, 1, 3, 3, 7, 7, 2, 2, 6, 2, 3, 4, 7, 3, 7, 4, 3, 6, 3, 2, 7, 3, 5, 2, 8, 2, 3, 4, 4, 3, 6, 2, 5, 8, 3, 8, 3, 2, 3, 3, 3, 3, 6, 3, 5, 3, 4, 1, 10, 6, 2, 7, 3]",259,"[1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 2 1 2 1 1 2 1 1 2 1 1 1 2 1
 1 1 1 1 1 1 2 2 1 2 1 1 1 1 0 1 1 1 1 1 1 1 3 1 1 4 1]",82,-0.129166666667
"--Let me alone, says he.","[3, 2, 5, 4, 2]",16,[1 1 2 1 1],6,0.0
And begob he got as far as the door and they holding him and he bawls out of him:  --Three cheers for Israel!,"[3, 5, 2, 3, 2, 3, 2, 3, 4, 3, 4, 7, 3, 3, 2, 5, 3, 2, 3, 5, 6, 3, 6]",82,[1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2],26,0.125
"Arrah, sit down on the parliamentary side of your arse for Christ' sake and don't be making a public exhibition of yourself.","[5, 3, 4, 2, 3, 13, 4, 2, 4, 4, 3, 6, 4, 3, 2, 3, 2, 6, 1, 6, 10, 2, 8]",100,[2 1 1 1 1 6 1 1 1 1 1 1 1 1 1 0 1 2 1 2 4 1 2],34,-0.0777777777778
"Jesus, there's always some bloody clown or other kicking up a bloody murder about bloody nothing.","[5, 5, 2, 6, 4, 6, 5, 2, 5, 7, 2, 1, 6, 6, 5, 6, 7]",80,[2 1 0 2 1 2 1 1 2 2 1 1 2 2 2 2 2],26,-0.63125
"Gob, it'd turn the porter sour in your guts, so it would.","[3, 2, 2, 4, 3, 6, 4, 2, 4, 4, 2, 2, 5]",43,[1 1 0 1 1 2 1 1 1 1 1 1 1],13,-0.15
"And all the ragamuffins and sluts of the nation round the door and Martin telling the jarvey to drive ahead and the citizen bawling and Alf and Joe at him to whisht and he on his high horse about the jews and the loafers calling for a speech and Jack Power trying to get him to sit down on the car and hold his bloody jaw and a loafer with a patch over his eye starts singing _If the man in the moon was a jew, jew, jew_ and a slut shouts out of her:  --Eh, mister!","[3, 3, 3, 11, 3, 5, 2, 3, 6, 5, 3, 4, 3, 6, 7, 3, 6, 2, 5, 5, 3, 3, 7, 7, 3, 3, 3, 3, 2, 3, 2, 6, 3, 2, 2, 3, 4, 5, 5, 3, 4, 3, 3, 7, 7, 3, 1, 6, 3, 4, 5, 6, 2, 3, 3, 2, 3, 4, 2, 3, 3, 3, 4, 3, 6, 3, 3, 1, 6, 4, 1, 5, 4, 3, 3, 6, 7, 2, 3, 3, 2, 3, 4, 3, 1, 3, 3, 3, 3, 1, 4, 6, 3, 2, 3, 2, 6]",359,"[1 1 1 4 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 3 1 1 3 2 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 2 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 2 1
 0 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2]",116,-0.298888888889
"Your fly is open, mister!","[4, 3, 2, 4, 6]",19,[1 1 1 2 2],7,0.4
And says he:  --Mendelssohn was a jew and Karl Marx and Mercadante and Spinoza.,"[3, 4, 2, 11, 3, 1, 3, 3, 4, 4, 3, 10, 3, 7]",61,[1 1 1 3 1 1 1 1 1 1 1 3 1 3],20,0.0
And the Saviour was a jew and his father was a jew.,"[3, 3, 7, 3, 1, 3, 3, 3, 6, 3, 1, 3]",39,[1 1 2 1 1 1 1 1 2 1 1 1],14,0.0
Your God.,"[4, 3]",7,[1 1],2,0.0
"--He had no father, says Martin.","[2, 3, 2, 6, 4, 6]",23,[1 1 1 2 1 2],8,0.0
That'll do now.,"[4, 3, 2, 3]",12,[1 0 1 1],3,0.0
Drive ahead.,"[5, 5]",10,[1 3],4,0.0
--Whose God?,"[5, 3]",8,[1 1],2,0.0
says the citizen.,"[4, 3, 7]",14,[1 1 3],5,0.0
"--Well, his uncle was a jew, says he.","[4, 3, 5, 3, 1, 3, 4, 2]",25,[1 1 1 1 1 1 1 1],8,0.0
Your God was a jew.,"[4, 3, 3, 1, 3]",14,[1 1 1 1 1],5,0.0
Christ was a jew like me.,"[6, 3, 1, 3, 4, 2]",19,[1 1 1 1 1 1],6,0.0
"Gob, the citizen made a plunge back into the shop.","[3, 3, 7, 4, 1, 6, 4, 4, 3, 4]",39,[1 1 3 1 1 1 1 2 1 1],13,0.0
"--By Jesus, says he, I'll brain that bloody jewman for using the holy name.","[2, 5, 4, 2, 1, 3, 5, 4, 6, 6, 3, 5, 3, 4, 4]",57,[1 2 1 1 1 0 1 1 2 2 1 2 1 2 1],19,-0.8
"By Jesus, I'll crucify him so I will.","[2, 5, 1, 3, 7, 3, 2, 1, 4]",28,[1 2 1 0 3 1 1 1 1],11,0.0
Give us that biscuitbox here.,"[4, 2, 4, 10, 4]",24,[1 1 1 3 1],7,0.0
--Stop!,[4],4,[1],1,0.0
Stop!,[4],4,[1],1,0.0
says Joe.,"[4, 3]",7,[1 0],1,0.0
"A large and appreciative gathering of friends and acquaintances from the metropolis and greater Dublin assembled in their thousands to bid farewell to Nagyasagos uram Lipoti Virag, late of Messrs Alexander Thom's, printers to His Majesty, on the occasion of his departure for the distant clime of Szazharminczbrojugulyas-Dugulas (Meadow of Murmuring Waters).","[1, 5, 3, 12, 9, 2, 7, 3, 13, 4, 3, 10, 3, 7, 6, 9, 2, 5, 9, 2, 3, 8, 2, 10, 4, 6, 5, 4, 2, 6, 9, 4, 2, 8, 2, 3, 7, 2, 3, 8, 2, 3, 9, 3, 3, 7, 5, 2, 31, 6, 2, 9, 6]",301,"[ 1  1  1  5  3  1  2  1  3  1  1  4  1  3  2  2  1  1  2  1  1  3  1  5  2
  3  2  1  1  1  4  1  0  2  1  1  3  1  1  3  1  1  3  1  1  2  1  1 11  3
  1  3  2]",105,0.182857142857
The ceremony which went off with great _eclat_ was characterised by the most affecting cordiality.,"[3, 8, 5, 4, 3, 4, 5, 5, 3, 13, 2, 3, 4, 9, 10]",81,[1 4 1 1 1 1 2 2 1 4 1 1 1 3 5],29,0.65
"An illuminated scroll of ancient Irish vellum, the work of Irish artists, was presented to the distinguished phenomenologist on behalf of a large section of the community and was accompanied by the gift of a silver casket, tastefully executed in the style of ancient Celtic ornament, a work which reflects every credit on the makers, Messrs Jacob _agus_ Jacob.","[2, 11, 6, 2, 7, 5, 6, 3, 4, 2, 5, 7, 3, 9, 2, 3, 13, 15, 2, 6, 2, 1, 5, 7, 2, 3, 9, 3, 3, 11, 2, 3, 4, 2, 1, 6, 6, 10, 8, 2, 3, 5, 2, 7, 6, 8, 1, 4, 5, 8, 5, 6, 2, 3, 6, 6, 5, 4, 5]",294,"[1 4 1 1 3 2 2 1 1 1 2 2 1 2 1 1 3 6 1 2 1 1 1 2 1 1 4 1 1 4 1 1 1 1 1 2 2
 4 3 1 1 1 1 3 2 3 1 1 1 2 3 2 1 1 2 1 2 2 2]",104,0.0714285714286
"The departing guest was the recipient of a hearty ovation, many of those who were present being visibly moved when the select orchestra of Irish pipes struck up the wellknown strains of _Come back to Erin_, followed immediately by _Rakoczsy's March_.","[3, 9, 5, 3, 3, 9, 2, 1, 6, 7, 4, 2, 5, 3, 4, 7, 5, 7, 5, 4, 3, 6, 9, 2, 5, 5, 6, 2, 3, 9, 7, 2, 4, 4, 2, 4, 8, 11, 2, 8, 2, 5]",203,"[1 3 1 1 1 4 1 1 3 3 2 1 1 1 1 2 1 3 1 1 1 2 3 1 2 1 1 1 1 2 1 1 1 1 1 2 2
 6 1 3 0 1]",68,0.125
"Tarbarrels and bonfires were lighted along the coastline of the four seas on the summits of the Hill of Howth, Three Rock Mountain, Sugarloaf, Bray Head, the mountains of Mourne, the Galtees, the Ox and Donegal and Sperrin peaks, the Nagles and the Bograghs, the Connemara hills, the reeks of M Gillicuddy, Slieve Aughty, Slieve Bernagh and Slieve Bloom.","[10, 3, 8, 4, 7, 5, 3, 9, 2, 3, 4, 4, 2, 3, 7, 2, 3, 4, 2, 5, 5, 4, 8, 9, 4, 4, 3, 9, 2, 6, 3, 7, 3, 2, 3, 7, 3, 7, 5, 3, 6, 3, 3, 8, 3, 9, 5, 3, 5, 2, 1, 10, 6, 6, 6, 7, 3, 6, 5]",284,"[3 1 2 1 1 2 1 2 1 1 1 2 1 1 2 1 1 1 1 1 1 1 2 3 1 2 1 2 1 1 1 1 1 1 1 3 1
 2 2 1 1 1 1 2 1 4 1 1 1 1 0 4 2 2 2 2 1 2 1]",86,0.0
"Amid cheers that rent the welkin, responded to by answering cheers from a big muster of henchmen on the distant Cambrian and Caledonian hills, the mastodontic pleasureship slowly moved away saluted by a final floral tribute from the representatives of the fair sex who were present in large numbers while, as it proceeded down the river, escorted by a flotilla of barges, the flags of the Ballast office and Custom House were dipped in salute as were also those of the electrical power station at the Pigeonhouse and the Poolbeg Light.","[4, 6, 4, 4, 3, 6, 9, 2, 2, 9, 6, 4, 1, 3, 6, 2, 8, 2, 3, 7, 8, 3, 10, 5, 3, 11, 12, 6, 5, 4, 7, 2, 1, 5, 6, 7, 4, 3, 15, 2, 3, 4, 3, 3, 4, 7, 2, 5, 7, 5, 2, 2, 9, 4, 3, 5, 8, 2, 1, 8, 2, 6, 3, 5, 2, 3, 7, 6, 3, 6, 5, 4, 6, 2, 6, 2, 4, 4, 5, 2, 3, 10, 5, 7, 2, 3, 11, 3, 3, 7, 5]",439,"[2 1 1 1 1 2 2 1 1 3 1 1 1 1 2 1 2 1 1 2 3 1 5 1 1 4 5 2 1 2 2 1 1 2 2 2 1
 1 5 1 1 1 1 1 1 2 1 1 2 1 1 1 2 1 1 2 2 1 1 3 1 1 1 1 1 1 2 2 1 2 1 1 1 1
 2 1 1 2 1 1 1 4 2 2 1 1 3 1 1 2 1]",142,0.08430335097
"_Visszontlatasra, kedves baraton!","[15, 6, 7]",28,[5 1 3],9,0.0
Visszontlatasra!_ Gone but not forgotten.,"[15, 4, 3, 3, 9]",34,[5 1 1 1 3],11,0.0
"Gob, the devil wouldn't stop him till he got hold of the bloody tin anyhow and out with him and little Alf hanging on to his elbow and he shouting like a stuck pig, as good as any bloody play in the Queen's royal theatre:  --Where is he till I murder him?","[3, 3, 5, 5, 3, 4, 3, 4, 2, 3, 4, 2, 3, 6, 3, 6, 3, 3, 4, 3, 3, 6, 3, 7, 2, 2, 3, 5, 3, 2, 8, 4, 1, 5, 3, 2, 4, 2, 3, 6, 4, 2, 3, 5, 2, 5, 7, 5, 2, 2, 4, 1, 6, 3]",197,"[1 1 2 1 0 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 2 1 1 1 2 1 1 2 1 1 1 1 1 1
 1 2 2 1 1 1 1 0 2 2 1 1 1 1 1 2 1]",64,-0.271875
